+2.740000000008532e1 +6.600307346931451e-1 +3.385351826564545e-1 +9.985659173495997e-1
+2.750000000008580e1 +6.603679365637882e-1 +3.384076209572293e-1 +9.987755575210175e-1
+2.760000000008628e1 +6.560776342593673e-1 +3.425343120429315e-1 +9.986119463022988e-1
+2.770000000008676e1 +6.480106564681115e-1 +3.504717238767435e-1 +9.984823803448550e-1
+2.780000000008723e1 +6.398816555267638e-1 +3.587794045428819e-1 +9.986610600696457e-1
+2.790000000008771e1 +6.326158986273802e-1 +3.662939203423710e-1 +9.989098189697512e-1
+2.800000000008819e1 +6.260637022594469e-1 +3.728971696200082e-1 +9.989608718794550e-1
+2.810000000008867e1 +6.201707279856430e-1 +3.786742191631317e-1 +9.988449471487746e-1
+2.820000000008914e1 +6.152681114798602e-1 +3.835095861180202e-1 +9.987776975978804e-1
+2.830000000008962e1 +6.114255979544621e-1 +3.873334240054943e-1 +9.987590219599564e-1
+2.840000000009010e1 +6.088151641655244e-1 +3.900792250776957e-1 +9.988943892432200e-1
+2.850000000009058e1 +6.073717538553089e-1 +3.917085194388917e-1 +9.990802732942007e-1
+2.860000000009105e1 +6.072654592033192e-1 +3.922296836141085e-1 +9.994951428174277e-1
+2.870000000009153e1 +6.077378276615941e-1 +3.916513461902950e-1 +9.993891738518892e-1
+2.880000000009201e1 +6.092782887796113e-1 +3.899787029894262e-1 +9.992569917690375e-1
+2.890000000009249e1 +6.121805563438526e-1 +3.872192010838031e-1 +9.993997574276556e-1
+2.900000000009296e1 +6.162658237495635e-1 +3.833853666686736e-1 +9.996511904182371e-1
+2.910000000009344e1 +6.213342988494697e-1 +3.785036411658292e-1 +9.998379400152989e-1
+2.920000000009392e1 +6.269845155306454e-1 +3.726133317416353e-1 +9.995978472722806e-1
+2.930000000009440e1 +6.338378287325679e-1 +3.657516069167704e-1 +9.995894356493382e-1
+2.940000000009487e1 +6.420460616078055e-1 +3.578864950713276e-1 +9.999325566791332e-1
+2.950000000009535e1 +6.511412640765656e-1 +3.489389694458881e-1 +1.000080233522454e0
+2.960000000009583e1 +6.611030442888021e-1 +3.389313395457212e-1 +1.000034383834523e0
+2.970000000009631e1 +6.720498151431804e-1 +3.279467037867697e-1 +9.999965189299501e-1
+2.980000000009678e1 +6.839603141646511e-1 +3.160747412796265e-1 +1.000035055444278e0
+2.990000000009726e1 +6.962046836880424e-1 +3.037152930690980e-1 +9.999199767571405e-1
+3.000000000009774e1 +7.054408468660465e-1 +2.941400140633721e-1 +9.995808609294186e-1
+3.010000000009822e1 +6.998204702907085e-1 +2.998755344317451e-1 +9.996960047224536e-1
